,x,y,z
264,-0.2,0.016298212605832543,0.22008466603951082
265,-0.2,0.01615710253998118,0.21994355597365944
266,-0.2,0.01573377234242709,0.21994355597365944
267,-0.2,0.015592662276575724,0.2198024459078081
268,-0.2,0.015169332079021634,0.2198024459078081
269,-0.2,0.015028222013170271,0.21966133584195674
270,-0.2,0.014746001881467543,0.21966133584195674
271,-0.2,0.01460489181561618,0.21952022577610536
272,-0.2,0.014040451552210726,0.21952022577610536
273,-0.2,0.013899341486359362,0.21937911571025398
274,-0.2,0.013617121354656635,0.21937911571025398
275,-0.2,0.013476011288805271,0.21923800564440263
276,-0.2,0.01305268109125118,0.21923800564440263
277,-0.2,0.012911571025399818,0.21909689557855128
278,-0.2,0.012488240827845727,0.21909689557855128
279,-0.2,0.012347130761994363,0.2189557855126999
280,-0.2,0.011923800564440272,0.2189557855126999
281,-0.2,0.011782690498588893,0.21881467544684854
282,-0.2,0.0113593603010348,0.21881467544684854
283,-0.2,0.011218250235183438,0.2186735653809972
284,-0.2,0.010794920037629347,0.2186735653809972
285,-0.2,0.010653809971777983,0.2185324553151458
286,-0.2,0.010230479774223892,0.2185324553151458
287,-0.2,0.010089369708372528,0.21839134524929443
288,-0.2,0.009807149576669802,0.21839134524929443
289,-0.2,0.009666039510818437,0.21825023518344308
290,-0.2,0.009242709313264347,0.21825023518344308
291,-0.2,0.009101599247412984,0.21810912511759173
292,-0.2,0.008678269049858894,0.21810912511759173
293,-0.2,0.00853715898400753,0.21796801505174035
294,-0.2,0.008113828786453439,0.21796801505174035
295,-0.2,0.007972718720602075,0.217826904985889
296,-0.2,0.007690498588899348,0.217826904985889
297,-0.2,0.007549388523047985,0.21768579492003765
298,-0.2,0.007126058325493894,0.21768579492003765
299,-0.2,0.006984948259642514,0.21754468485418627
300,-0.2,0.006561618062088423,0.21754468485418627
301,-0.2,0.00642050799623706,0.21740357478833489
302,-0.2,0.006138287864534332,0.21740357478833489
303,-0.2,0.005997177798682969,0.21726246472248353
304,-0.2,0.005573847601128877,0.21726246472248353
305,-0.2,0.005432737535277514,0.21712135465663218
306,-0.2,0.005150517403574787,0.21712135465663218
307,-0.2,0.0050094073377234235,0.2169802445907808
308,-0.2,0.004586077140169333,0.2169802445907808
309,-0.2,0.0044449670743179695,0.21683913452492945
310,-0.2,0.004162746942615242,0.21683913452492945
311,-0.2,0.004021636876763879,0.2166980244590781
312,-0.2,0.0035983066792097877,0.2166980244590781
313,-0.2,0.0034571966133584244,0.21655691439322672
314,-0.2,0.0030338664158043338,0.21655691439322672
315,-0.2,0.00289275634995297,0.21641580432737534
316,-0.2,0.0026105362182502426,0.21641580432737534
317,-0.2,0.0024694261523988794,0.216274694261524
318,-0.2,0.0021872060206961355,0.216274694261524
319,-0.2,0.0020460959548447718,0.21613358419567263
320,-0.2,0.001622765757290681,0.21613358419567263
321,-0.2,0.0014816556914393176,0.21599247412982125
322,-0.2,0.0011994355597365904,0.21599247412982125
323,-0.2,0.0010583254938852267,0.2158513640639699
324,-0.2,0.0007761053621824996,0.2158513640639699
325,-0.2,0.000634995296331136,0.21571025399811855
326,-0.2,0.00021166509877704537,0.21571025399811855
327,-0.2,7.055503292568178e-05,0.21556914393226717
328,-0.2,-0.00021166509877704537,0.21556914393226717
329,-0.2,-0.00035277516462840894,0.2154280338664158
330,-0.2,-0.000634995296331136,0.2154280338664158
331,-0.2,-0.0007761053621824996,0.21528692380056444
332,-0.2,-0.0011994355597365986,0.21528692380056444
333,-0.2,-0.0013405456255879624,0.2151458137347131
334,-0.2,-0.0016227657572906895,0.2151458137347131
335,-0.2,-0.001763875823142053,0.2150047036688617
336,-0.2,-0.00204609595484478,0.2150047036688617
337,-0.2,-0.0021872060206961437,0.21486359360301036
338,-0.2,-0.0024694261523988707,0.21486359360301036
339,-0.2,-0.0026105362182502344,0.214722483537159
340,-0.2,-0.002892756349952962,0.214722483537159
341,-0.2,-0.003033866415804325,0.21458137347130762
342,-0.2,-0.0033160865475070525,0.21458137347130762
343,-0.2,-0.0034571966133584158,0.21444026340545624
344,-0.2,-0.0037394167450611514,0.21444026340545624
345,-0.2,-0.003880526810912515,0.2142991533396049
346,-0.2,-0.004162746942615242,0.2142991533396049
347,-0.2,-0.004303857008466605,0.21415804327375354
348,-0.2,-0.004586077140169333,0.21415804327375354
349,-0.2,-0.004727187206020696,0.21401693320790216
350,-0.2,-0.0050094073377234235,0.21401693320790216
351,-0.2,-0.005150517403574787,0.2138758231420508
352,-0.2,-0.005432737535277514,0.2138758231420508
353,-0.2,-0.005573847601128877,0.21373471307619943
354,-0.2,-0.005856067732831605,0.21373471307619943
355,-0.2,-0.005997177798682977,0.21359360301034808
356,-0.2,-0.006279397930385704,0.21359360301034808
357,-0.2,-0.0064205079962370674,0.2134524929444967
358,-0.2,-0.006702728127939795,0.2134524929444967
359,-0.2,-0.006843838193791158,0.21331138287864534
360,-0.2,-0.006984948259642522,0.21331138287864534
361,-0.2,-0.0071260583254938855,0.213170272812794
362,-0.2,-0.007408278457196613,0.213170272812794
